title_ru,title_en,rating_filmru,rating_users,rating_imdb,url
Темный рыцарь: Возрождение легенды. Часть 2,"Batman: The Dark Knight Returns, Part 2",,6.8,8.3,https://www.film.ru/movies/temnyy-rycar-vozrozhdenie-legendy-chast-2
Доктор Кто: Полный справочник,Doctor Who: The Ultimate Guide,,5.8,8.2,https://www.film.ru/movies/doktor-kto-polnyy-spravochnik
Последняя роль Жака Серрес,Le dernier rôle de Jacques Serres,,5.8,8.2,https://www.film.ru/movies/poslednyaya-rol-zhaka-serres
"Беги, Милка, беги!",भाग मिल्खा भाग,,5.8,8.2,https://www.film.ru/movies/begi-milka-begi
Планета муравьёв: Взгляд изнутри,Planet Ant: Life Inside The Colony,,,8.2,https://www.film.ru/movies/planeta-muravyov-vzglyad-iznutri
Wingmen Incorporated,Wingmen Incorporated,,,8.2,https://www.film.ru/movies/wingmen-incorporated
Мастер тостов,Toastmaster,,,8.2,https://www.film.ru/movies/toastmaster
Желание,So-won,,6.1,8.2,https://www.film.ru/movies/zhelanie-17
Очень ленивый выпускной год,A Very Potter Senior Year,,,8.2,https://www.film.ru/movies/a-very-potter-senior-year
Приключения в пространстве и времени,An Adventure in Space and Time,,6.3,8.2,https://www.film.ru/movies/priklyucheniya-v-prostranstve-i-vremeni
Катастрофическая коллекция,The Crash Reel,,6.3,8.2,https://www.film.ru/movies/katastroficheskaya-kollekciya
Удалённые,ReMoved,,6.7,8.1,https://www.film.ru/movies/udalyonnye
Экскурсантка,Ekskursantė,,6.6,8.1,https://www.film.ru/movies/ekskursantka
Хула: Жизнь в танце,The Haumana,,,8.1,https://www.film.ru/movies/hula-zhizn-v-tance
Маленькая Англия,Mikra Anglia,,6.4,8.1,https://www.film.ru/movies/malenkaya-angliya-0
Мандарины,Mandariinid,,7.0,8.1,https://www.film.ru/movies/mandariny
Мягкая департация,Dearly Departed,,,8.1,https://www.film.ru/movies/dearly-departed
Чудо в камере №7,Miracle in Cell No. 7,,6.4,8.1,https://www.film.ru/movies/chudo-v-kamere-7
Лига справедливости: Парадокс источника конфликта,Justice League: The Flashpoint Paradox,,6.4,8.1,https://www.film.ru/movies/liga-spravedlivosti-paradoks-istochnika-konflikta
Создание игры «The Last of Us»,Grounded: Making the Last of Us,,6.8,8.1,https://www.film.ru/movies/sozdanie-igry-the-last-of-us
Черный плавник,Blackfish,,6.0,8.1,https://www.film.ru/movies/blackfish
American Falls,American Falls,,,8,https://www.film.ru/movies/american-falls
Финес и Ферб: Миссия Marvel,Phineas and Ferb: Mission Marvel,,5.9,8,https://www.film.ru/movies/fines-i-ferb-missiya-marvel
В защиту слонов,An Apology to Elephants,,,8,https://www.film.ru/movies/v-zashchitu-slonov
Площадь,The Square,,6.6,8,https://www.film.ru/movies/ploschad
Нарциссист,Narcissist,,,8,https://www.film.ru/movies/narcissist
Сказание о принцессе Кагуя,Kaguyahime no monogatari,,6.8,8,https://www.film.ru/movies/skazanie-o-princesse-kaguya
Восстание киборгов,Cyborg Nemesis: The Dark Rift,,5.6,8,https://www.film.ru/movies/vosstanie-kiborgov
Супермен 75,Superman 75,,6.4,8,https://www.film.ru/movies/superman-75
67-я ежегодная церемония вручения премии «Тони»,The 67th Annual Tony Awards,,,8,https://www.film.ru/movies/67-ya-ezhegodnaya-ceremoniya-vrucheniya-premii-toni-t
Доктор Кто: Компаньоны,Doctor Who: The Companions,,7.1,8,https://www.film.ru/movies/doktor-kto-kompanony
Леди в номере 6,The Lady in Number 6: Music Saved My Life,,6.8,8,https://www.film.ru/movies/ledi-v-nomere-6
«Дюна» Ходоровского,Jodorowsky's Dune,,6.8,8,https://www.film.ru/movies/dyuna-hodorovskogo
Inequality for All,Inequality for All,,6.5,8,https://www.film.ru/movies/inequality-all
The Ghosts in Our Machine,The Ghosts in Our Machine,,6.4,8,https://www.film.ru/movies/ghosts-our-machine
Splinter,Splinter,,,7.9,https://www.film.ru/movies/splinter-0
Six by Sondheim,Six by Sondheim,,,7.9,https://www.film.ru/movies/six-sondheim
The Sticks,The Sticks,,,7.9,https://www.film.ru/movies/sticks-0
Металлопокалипсис: Реквием роковой звезды,Metalocalypse: The Doomstar Requiem,,6.3,7.9,https://www.film.ru/movies/metallopokalipsis-rekviem-rokovoy-zvezdy
Сказочные замки короля Людвига II,The Fairytale Castles of King Ludwig II,,,7.9,https://www.film.ru/movies/skazochnye-zamki-korolya-lyudviga-ii
Частные жизни Ноэля Коварда,Private Lives,,6.3,7.9,https://www.film.ru/movies/noel-coward-s-private-lives
Гадкий,Ugly,,,7.9,https://www.film.ru/movies/gadkiy
Побег,Udhao,,,7.9,https://www.film.ru/movies/pobeg-33
Единственный сын,The Only Son,,,7.9,https://www.film.ru/movies/edinstvennyy-syn-0
Класс 92,The Class of '92,,6.1,7.9,https://www.film.ru/movies/klass-92
Другая родина,Die andere Heimat: Chronik einer Sehnsucht,,,7.9,https://www.film.ru/movies/drugaya-rodina
WWE: Triple H - Вот и твое царство,WWE: Triple H - Thy Kingdom Come,,6.8,7.9,https://www.film.ru/movies/wwe-triple-h-thy-kingdom-come
Майк Бирбиглия: Парень моей девушки,Mike Birbiglia: My Girlfriend's Boyfriend,,,7.9,https://www.film.ru/movies/mike-birbiglia-my-girlfriend-s-boyfriend
Энтони Джесельник: Калигула,Anthony Jeselnik: Caligula,,6.1,7.9,https://www.film.ru/movies/entoni-dzheselnik-kaligula
Две недели,2 Weeks,,6.4,7.9,https://www.film.ru/movies/dve-nedeli
1,1,,6.1,7.9,https://www.film.ru/movies/1
Берсерк. Золотой век: Фильм III. Сошествие,Berserk: Ohgon jidai hen 3 - Korin,,7.1,7.9,https://www.film.ru/movies/berserk-zolotoy-vek-film-iii-soshestvie
Art Is…,Art Is…,,,7.8,https://www.film.ru/movies/art
Макбет,National Theatre Live: Macbeth,,,7.8,https://www.film.ru/movies/makbet-17
Заводные Детки-таблетки!,映画ドキドキ！プリキュア　マナ結婚！！？未来につなぐ希望のドレス,,6.4,7.8,https://www.film.ru/movies/zavodnye-detki-tabletki
Врата Штейна: Дежа вю,劇場版 STEINS;GATE 負荷領域のデジャヴ,,,7.8,https://www.film.ru/movies/vrata-shteyna-dezha-vyu
Девочка-волшебница Мадока: История восстания,劇場版 魔法少女まどか☆マギカ[新編]叛逆の物語,,7.1,7.8,https://www.film.ru/movies/devochka-volshebnica-madoka-istoriya-vosstaniya
Комната 8,Room 8,,6.4,7.8,https://www.film.ru/movies/komnata-8
Я - Хардвелл,I Am Hardwell,,7.0,7.8,https://www.film.ru/movies/ya-hardvell
Мертвый кот,Dead Cat,,,7.8,https://www.film.ru/movies/mertvyy-kot-0
Группа крови,Veregrupp,,6.4,7.8,https://www.film.ru/movies/gruppa-krovi-0
Вермеер Тима,Tim's Vermeer,,7.1,7.8,https://www.film.ru/movies/vermeer-tima
Юго-запад,Southwest,,,7.8,https://www.film.ru/movies/southwest
Супер Клайд,Super Clyde,,6.8,7.8,https://www.film.ru/movies/super-klayd
WWE Летний бросок,SummerSlam,,,7.8,https://www.film.ru/movies/wwe-letniy-brosok-4
Хант против Лауды. Величайшие соперники в Формуле-1,Hunt vs Lauda: F1's Greatest Racing Rivals,,6.2,7.8,https://www.film.ru/movies/hant-protiv-laudy-velichayshie-soperniki-v-formule-1
Muscle Shoals,Muscle Shoals,,6.2,7.8,https://www.film.ru/movies/muscle-shoals
Ланчбокс,The Lunchbox,,6.6,7.8,https://www.film.ru/movies/lanchboks
Сын в отца,Soshite chichi ni naru,,6.4,7.8,https://www.film.ru/movies/syn-v-otca
Город звука,Sound City,,,7.8,https://www.film.ru/movies/sound-city
Прежде чем потерять всё,Avant que de tout perdre,,,7.7,https://www.film.ru/movies/prezhde-chem-poteryat-vsyo
Байу Махараджа,Bayou Maharajah,,,7.7,https://www.film.ru/movies/bayu-maharadzha
Кругови,Krugovi,,,7.7,https://www.film.ru/movies/krugovi
Царство грёз и безумия,The Kingdom of Dreams and Madness,,6.9,7.7,https://www.film.ru/movies/carstvo-gryoz-i-bezumiya
Гор Видаль: Соединённые Штаты Амнезии,Gore Vidal: The United States of Amnesia,,,7.7,https://www.film.ru/movies/gor-vidal-soedinyonnye-shtaty-amnezii
Добрый сын,The Good Son: The Life of Ray Boom Boom Mancini,,,7.7,https://www.film.ru/movies/dobryy-syn
Трефовая Дама,Dame de Trèfle,,6.9,7.7,https://www.film.ru/movies/trefovaya-dama
Огонь в крови,Fire in the Blood,,6.1,7.7,https://www.film.ru/movies/ogon-v-krovi-1
В поисках короля,The Forgotten King,,6.8,7.7,https://www.film.ru/movies/v-poiskah-korolya
Расселл Брэнд,Russell Brand: Messiah Complex,,6.9,7.7,https://www.film.ru/movies/russell-brand-messiah-complex
Джимми,Jimmy,,6.8,7.7,https://www.film.ru/movies/dzhimmi-1
Музыкальная версия войны миров Джеффа Уэйна,Jeff Wayne's Musical Version of the War of the Worlds Alive on Stage! The New Generation,,7.1,7.7,https://www.film.ru/movies/jeff-wayne-s-musical-version-of-the-war-of-the-worlds-alive-on-stage-the-new-generation
Невинная кровь,Innocent Blood,,,7.7,https://www.film.ru/movies/nevinnaya-krov-0
В поисках Вивиан Майер,Finding Vivian Maier,,,7.7,https://www.film.ru/movies/v-poiskah-vivian-mayer
Кинофильм,Celluloid,,4.3,7.7,https://www.film.ru/movies/kinofilm
Адвокат,Byeon-ho-in,,6.8,7.7,https://www.film.ru/movies/advokat-3
Осмеяние Джеймса Франко,Comedy Central Roast of James Franco,,6.2,7.7,https://www.film.ru/movies/osmeyanie-dzheymsa-franko
«Вся президентская рать» — новый взгляд,All the President's Men Revisited,,,7.7,https://www.film.ru/movies/vsya-prezidentskaya-rat-novyy-vzglyad
A Journey to Planet Sanity,A Journey to Planet Sanity,,6.3,7.7,https://www.film.ru/movies/journey-planet-sanity
Стэнли ДеБрок,Broken Blood,,6.4,7.7,https://www.film.ru/movies/stenli-debrok
113 Градусов,113 Degrees,,6.4,7.7,https://www.film.ru/movies/113-gradusov
Секреты прошлого,Le passe,,6.0,7.7,https://www.film.ru/movies/proshloe-1
Гликман,Glickman,,,7.6,https://www.film.ru/movies/glikman
Forget Us Not,Forget Us Not,,,7.6,https://www.film.ru/movies/forget-us-not
Дэвид Блейн: Реальность или магия,David Blaine: Real or Magic,,6.2,7.6,https://www.film.ru/movies/devid-bleyn-realnost-ili-magiya-0
Тайны невидимого мира,Mysteries of the Unseen World,,,7.6,https://www.film.ru/movies/tayny-nevidimogo-mira
Луи де Фюнес навсегда,Monsieur de Funès,,6.2,7.6,https://www.film.ru/movies/lui-de-fyunes-navsegda
"Джими Хендрикс - Слышишь, мой поезд приближается",Jimi Hendrix: Hear My Train a Comin',,6.3,7.6,https://www.film.ru/movies/dzhimi-hendriks-slyshish-moy-poezd-priblizhaetsya
От нейронов к нирване,Neurons to Nirvana,,5.9,7.6,https://www.film.ru/movies/ot-neyronov-k-nirvane
Младший брат,Bauyr,,6.9,7.6,https://www.film.ru/movies/mladshiy-brat-3
История Ёноскэ,横道世之介,,,7.6,https://www.film.ru/movies/istoriya-yonoske
Без света,Lights Out,,6.5,7.6,https://www.film.ru/movies/bez-sveta
Проверка,2013,,6.2,7.6,https://www.film.ru/movies/proverka
"Да, Сэр, ваш путь темный и холодный","Yes, Your Tide Is Cold and Dark, Sir",,6.0,7.6,https://www.film.ru/movies/yes-your-tide-is-cold-and-dark-sir
Возвращение в Хомс,The Return to Homs,,,7.6,https://www.film.ru/movies/vozvraschenie-v-homs
Армия-призрак,The Ghost Army,,6.8,7.6,https://www.film.ru/movies/armiya-prizrak
Новый мир,Sin-se-gae,,6.8,7.6,https://www.film.ru/movies/novyy-mir-5
Безумно влюблённый,Raanjhanaa,,6.4,7.6,https://www.film.ru/movies/bezumno-vlyublennyy-0
Кафе «Мадрас»,Madras Cafe,,6.8,7.6,https://www.film.ru/movies/kafe-madras
Сон бабочки,Kelebegin Rüyasi,,5.5,7.6,https://www.film.ru/movies/son-babochki
Взаперти,Homebound,,,7.6,https://www.film.ru/movies/homebound
Фифи воет от счастья,Fifi az khoshhali zooze mikeshad,,,7.6,https://www.film.ru/movies/fifi-voet-ot-schastya
Сауна «Континенталь»,Continental,,,7.6,https://www.film.ru/movies/sauna-kontinental
Антарктида: Год на льду,Antarctica: A Year on Ice,,6.4,7.6,https://www.film.ru/movies/antarktida-god-na-ldu
Нереальная мечта: История Майкла Мортона,An Unreal Dream: The Michael Morton Story,,6.8,7.6,https://www.film.ru/movies/an-unreal-dream-the-michael-morton-story
Трусливый велосипедист,Yowamushi Pedal,,6.4,7.6,https://www.film.ru/movies/truslivyy-velosipedist
Церемония вручения премии Nickelodeon Kids' Choice Awards 2013,Nickelodeon Kids' Choice Awards 2013,,7.3,7.6,https://www.film.ru/movies/nickelodeon-kids-choice-awards-2013
Выход,Exit,,,7.6,https://www.film.ru/movies/vyhod-1
Имитатор,The Mimic,,6.7,7.6,https://www.film.ru/movies/imitator-0
Беспредел,Koma,,6.7,7.6,https://www.film.ru/movies/bespredel-2
В золотой клетке,La jaula de oro,,6.4,7.6,https://www.film.ru/movies/v-zolotoy-kletke
Наша девочка,Our Girl,,5.2,7.6,https://www.film.ru/movies/our-girl
Мюцу: Пролог к пробуждению,ミュウツー～覚醒への序章～,,,7.5,https://www.film.ru/movies/myucu-prolog-k-probuzhdeniyu
Ильфипетров,2013,,,7.5,https://www.film.ru/movies/ilfipetrov
Тайна Агаты Кристи с Дэвидом Суше,The Mystery of Agatha Christie with David Suchet,,6.1,7.5,https://www.film.ru/movies/tayna-agaty-kristi-s-devidom-sushe
Живи и дай жить другим,Live and let Live,,,7.5,https://www.film.ru/movies/zhivi-i-day-zhit-drugim
Конь-огонь,Get a Horse!,,,7.5,https://www.film.ru/movies/kon-ogon
Почему мы ездим на мотоциклах,Why We Ride,,,7.5,https://www.film.ru/movies/pochemu-my-ezdim-na-motociklah
Наш винил весит тонну: О Stones Throw Records,Our Vinyl Weighs a Ton: This Is Stones Throw Records,,,7.5,https://www.film.ru/movies/nash-vinil-vesit-tonnu-o-stones-throw-records
Элейн Стрич: Пристрелите меня,Elaine Stritch: Shoot Me,,,7.5,https://www.film.ru/movies/eleyn-strich-pristrelite-menya
Свободное падение,Freier Fall,,7.8,7.5,https://www.film.ru/movies/svobodnoe-padenie-4
Deliverance,Deliverance,,,7.5,https://www.film.ru/movies/deliverance
Мальчик и мир,Der Junge und die Welt,,6.8,7.5,https://www.film.ru/movies/der-junge-und-die-welt
Эта штука с котом,That Thing with the Cat,,,7.5,https://www.film.ru/movies/that-thing-with-the-cat
Червь,Worm,,,7.5,https://www.film.ru/movies/worm
Когда Бьорк встретила Аттенборо,When Björk Met Attenborough,,,7.5,https://www.film.ru/movies/kogda-bork-vstretila-attenboro
Любовь,Amour,10,6.0,7.9,https://www.film.ru/movies/lyubov-2
Мастер,The Master,10,6.2,7.1,https://www.film.ru/movies/master-0
Стоичков,2012,9,5.7,8.4,https://www.film.ru/movies/stoichkov
Охота,Jagten,9,7.2,8.3,https://www.film.ru/movies/ohota-1
Вуди Аллен,Woody Allen: A Documentary,9,6.3,7.7,https://www.film.ru/movies/vudi-allen
Корпорация «Святые моторы»,Holy Motors,9,6.4,7,https://www.film.ru/movies/korporaciya-svyatye-motory
Рай: Вера,Paradise: Faith,9,6.6,6.7,https://www.film.ru/movies/ray-vera
К чуду,To the Wonder,9,5.9,5.8,https://www.film.ru/movies/k-chudu
Темный рыцарь: Возрождение легенды,The Dark Knight Rises,8,7.2,8.4,https://www.film.ru/movies/temnyy-rycar-vozrozhdenie-legendy
Боб Марли,Marley,8,6.7,7.9,https://www.film.ru/movies/bob-marli
Хорошо быть тихоней,The Perks of Being a Wallflower,8,6.5,7.9,https://www.film.ru/movies/horosho-byt-tihoney
Жизнь Пи,Life of Pi,8,7.1,7.9,https://www.film.ru/movies/zhizn-pi
007: Координаты «Скайфолл»,Skyfall,8,7.2,7.8,https://www.film.ru/movies/007-koordinaty-skayfoll
Разомкнутый круг,The Broken Circle Breakdown,8,6.2,7.7,https://www.film.ru/movies/razorvannyy-krug
Королевство полной луны,Moonrise Kingdom,8,7.1,7.7,https://www.film.ru/movies/korolevstvo-polnoy-luny
И все же Лоранс,Laurence Anyways,8,6.4,7.6,https://www.film.ru/movies/i-vse-zhe-lorans-0
Киногид извращенца: Идеология,The Pervert's Guide to Ideology,8,6.9,7.6,https://www.film.ru/movies/kinogid-izvrashchenca-ideologiya
Патруль,End of Watch,8,7.5,7.6,https://www.film.ru/movies/patrul-0
Белоснежка,Blancanieves,8,6.6,7.5,https://www.film.ru/movies/belosnezhka
Невозможное,The Impossible,8,7.3,7.5,https://www.film.ru/movies/nevozmozhnoe
Развод в большом городе,What Maisie Knew,8,6.8,7.4,https://www.film.ru/movies/razvod-v-bolshom-gorode
Ржавчина и кость,Rust and Bone,8,6.4,7.4,https://www.film.ru/movies/rzhavchina-i-kost
Цель номер один,Zero Dark Thirty,8,6.1,7.4,https://www.film.ru/movies/cel-nomer-odin-0
Сломленные,Broken,8,7.3,7.2,https://www.film.ru/movies/slomlennye
Жить,2012,8,6.8,7.2,https://www.film.ru/movies/zhit-2
Хранители снов,Rise of the Guardians,8,7.9,7.2,https://www.film.ru/movies/hraniteli-snov
Самый пьяный округ в мире,Lawless,8,7.2,7.2,https://www.film.ru/movies/samyy-pyanyy-okrug-v-mire
Пьета,Pieta,8,5.3,7.1,https://www.film.ru/movies/peta
Храбрая сердцем,Brave,8,7.7,7.1,https://www.film.ru/movies/hrabraya-serdcem
Новый Человек-паук,The Amazing Spider-Man,8,7.3,6.9,https://www.film.ru/movies/novyy-chelovek-pauk
Руби Спаркс,Ruby Sparks,7,7.1,7.2,https://www.film.ru/movies/rubi-sparks
Голодные игры,The Hunger Games,7,6.9,7.2,https://www.film.ru/movies/golodnye-igry
7 ящиков,7 Boxes,7,6.1,7.1,https://www.film.ru/movies/7-yashchikov-0
Судья Дредд,Dredd,7,5.8,7.1,https://www.film.ru/movies/sudya-dredd-3d
